year,inflation_rate,gdp_growth,school_enrollment,SE.PRM.NENR.FE,SE.PRM.NENR.MA,child_mortality_u5,SH.DYN.MORT.FE,SH.DYN.MORT.MA,poverty_rate,gini_index,unemployment_rate,sanction_active,sanction_duration,sanction_intensity_index,regime_score,conflict_incidence,conflict_intensity,oil_exports,pharma_imports,fuel_imports,school_enrollment_gap,child_mortality_gap,total_trade_exposure,sanction_x_regime,sanction_x_conflict,inflation_rate_lag1,gdp_growth_lag1,poverty_rate_lag1,unemployment_rate_lag1,child_mortality_u5_lag1,sanction_intensity_index_lag1,gdp_growth_change,inflation_rate_change,poverty_rate_change,unemployment_rate_change,log_oil_exports,log_pharma_imports,log_fuel_imports,log_total_trade_exposure,sanction_type_none,sanction_type_targeted,sanction_type_trade,sanction_status_sanctioned
2012,6.44121280934117,12.7522870926697,,,,81.2,77.1,85.2,,,7.875,0.0,0.0,0.0,0.362,1.0,2.0,0.0,36018405.0,1517526125.0,,8.100000000000009,1553544530.0,0.0,0.0,11.8041858089129,0.426354776777345,,7.83,84.6,0.0,12.325932315892356,-5.3629729995717295,,0.04499999999999993,0.0,17.399540643540213,21.14034729722419,21.163804951336658,True,False,False,False
2013,7.38577178397855,5.60074465863221,,,,78.0,73.8,82.0,,,7.921,0.0,0.0,0.0,0.357,1.0,2.0,0.0,139563591.0,1452547655.0,,8.200000000000003,1592111246.0,0.0,0.0,6.44121280934117,12.7522870926697,,7.875,81.2,0.0,-7.1515424340374905,0.9445589746373795,,0.04600000000000026,0.0,18.75403091198545,21.09658485579067,21.18832680069604,True,False,False,False
2014,4.67399603536345,2.72454336219565,,,,75.1,70.9,79.1,,,7.915,0.0,0.0,0.0,0.355,1.0,2.0,0.0,68431720.0,1488624239.0,,8.199999999999989,1557055959.0,0.0,0.0,7.38577178397855,5.60074465863221,,7.921,78.0,0.0,-2.8762012964365598,-2.7117757486151,,-0.006000000000000227,0.0,18.041347032400534,21.121118201514054,21.166062670064424,True,False,False,False
2015,-0.661709164713742,1.45131466066431,,,,72.4,68.3,76.4,,,9.032,0.0,0.0,0.0,0.353,1.0,2.0,19716077.0,60103177.0,1637956960.0,,8.100000000000009,1717776214.0,0.0,0.0,4.67399603536345,2.72454336219565,,7.915,75.1,0.0,-1.2732287015313402,-5.335705200077192,,1.117,16.796945002977303,17.91157327664319,21.21671554669631,21.264296393001914,True,False,False,False
2016,4.38389195513915,2.26031420279821,,,,70.0,65.8,73.9,,,10.116,0.0,0.0,0.0,0.34,1.0,2.0,27672616.0,51420388.0,1008081868.0,,8.100000000000009,1087174872.0,0.0,0.0,-0.661709164713742,1.45131466066431,,9.032,72.4,0.0,0.8089995421339,5.0456011198528925,,1.0839999999999996,17.13595392625719,17.755545324923148,20.731315222543515,20.806848308871142,True,False,False,False
2017,4.97595150553833,2.6470032027451,,,,67.6,63.6,71.5,,,11.184,0.0,0.0,0.0,0.339,1.0,2.0,43546609.57,96752645.03,923541847.36,,7.899999999999999,1063841101.96,0.0,0.0,4.38389195513915,2.26031420279821,,10.116,70.0,0.0,0.3866889999468901,0.5920595503991795,,1.0679999999999996,17.589342429760972,18.38766823864747,20.643726671530857,20.78515187739033,True,False,False,False
2018,0.626149149168847,1.18922812944517,,,,65.4,61.4,69.4,,,11.192,0.0,0.0,0.0,0.336,1.0,2.0,89390208.17,89624824.46,969675693.88,,8.000000000000007,1148690726.51,0.0,0.0,4.97595150553833,2.6470032027451,,11.184,67.6,0.0,-1.45777507329993,-4.349802356369483,,0.008000000000000895,18.30852171703221,18.311142909434462,20.69247223838398,20.86188863292322,True,False,False,False
2019,2.30237251516834,3.91160341625552,,,,63.3,59.2,67.2,,,11.187,0.0,0.0,0.0,0.338,1.0,2.0,69573174.51,161924899.71,1944548257.28,,8.0,2176046331.5,0.0,0.0,0.626149149168847,1.18922812944517,,11.192,65.4,0.0,2.72237528681035,1.6762233659994932,,-0.005000000000000782,18.0578896416763,18.90264320984795,21.38829552908704,21.500775458222616,True,False,False,False
2020,5.60188791482224,-2.35110067203466,,,,61.3,57.2,65.3,,,11.71,0.0,0.0,0.0,0.335,1.0,2.0,69573174.51,161924899.71,1944548257.28,,8.099999999999994,2176046331.5,0.0,0.0,2.30237251516834,3.91160341625552,,11.187,63.3,0.0,-6.26270408829018,3.2995153996538997,,0.5230000000000015,18.0578896416763,18.90264320984795,21.38829552908704,21.500775458222616,True,False,False,False
2021,5.13320340824963,-20.7388393676343,,,,59.3,55.3,63.2,,,12.006,0.0,0.0,0.0,0.144,1.0,2.0,69573174.51,161924899.71,1944548257.28,,7.900000000000006,2176046331.5,0.0,0.0,5.60188791482224,-2.35110067203466,,11.71,61.3,0.0,-18.387738695599637,-0.4686845065726102,,0.2959999999999994,18.0578896416763,18.90264320984795,21.38829552908704,21.500775458222616,True,False,False,False
2022,13.7121023720065,-6.24017199240269,,,,57.4,53.4,61.1,,,14.1,0.0,0.0,0.0,0.076,1.0,1.0,69573174.51,161924899.71,1944548257.28,,7.700000000000003,2176046331.5,0.0,0.0,5.13320340824963,-20.7388393676343,,12.006,59.3,0.0,14.498667375231609,8.57889896375687,,2.0939999999999994,18.0578896416763,18.90264320984795,21.38829552908704,21.500775458222616,True,False,False,False
2023,-4.64470870797775,2.26694373649188,,,,55.5,51.6,59.2,,,14.008,0.0,0.0,0.0,0.073,1.0,1.0,69573174.51,161924899.71,1944548257.28,,7.600000000000001,2176046331.5,0.0,0.0,13.7121023720065,-6.24017199240269,,14.1,57.4,0.0,8.50711572889457,-18.35681107998425,,-0.09200000000000053,18.0578896416763,18.90264320984795,21.38829552908704,21.500775458222616,True,False,False,False
2024,-6.60118564073726,2.26694373649188,,,,55.5,51.6,59.2,,,13.687,0.0,0.0,0.0,0.081,1.0,1.0,69573174.51,161924899.71,1944548257.28,,7.600000000000001,2176046331.5,0.0,0.0,-4.64470870797775,2.26694373649188,,14.008,55.5,0.0,0.0,-1.95647693275951,,-0.32099999999999973,18.0578896416763,18.90264320984795,21.38829552908704,21.500775458222616,True,False,False,False
1995,10.5632886691814,1.85163689242765,,,,188.879551540936,180.363417200003,197.001939975652,,,4.39276887843604,0.0,0.0,0.0,,,,,,,,16.638522775648994,,,,,,,,,,,,,,,,,,True,False,False,False
1996,4.91423972637201,4.62182205216881,,,,186.140991973689,177.688988799319,194.186099459234,,,4.32613401613888,0.0,0.0,0.0,,,,,,,,16.497110659914995,,,,10.5632886691814,1.85163689242765,,4.39276887843604,188.879551540936,0.0,2.7701851597411595,-5.64904894280939,,-0.06663486229715954,,,,,True,False,False,False
1997,3.99714170439303,4.38782099734694,,,,182.592866554921,174.205121134566,190.582020537075,,,4.29611784310687,0.0,0.0,0.0,,,,,,,,16.376899402508997,,,,4.91423972637201,4.62182205216881,,4.32613401613888,186.140991973689,0.0,-0.23400105482186984,-0.9170980219789797,,-0.030016173032009874,,,,,True,False,False,False
1998,4.47112543851099,3.6155976305877,,,,178.520481509666,170.134669886962,186.472221945784,,,4.30420099773995,0.0,0.0,0.0,,,,,,,,16.337552058822013,,,,3.99714170439303,4.38782099734694,,4.29611784310687,182.592866554921,0.0,-0.7722233667592397,0.4739837341179598,,0.008083154633079737,,,,,True,False,False,False
1999,0.372266170311928,1.51799464318927,,,,173.95117365404,165.686409594007,181.780799103432,,,4.48967729134782,0.0,0.0,0.0,,,,,,,,16.094389509425014,,,,4.47112543851099,3.6155976305877,,4.30420099773995,178.520481509666,0.0,-2.09760298739843,-4.098859268199062,,0.18547629360787,,,,,True,False,False,False
2000,2.53077516737997,3.81216115039309,,,,168.986796798122,160.944425247847,176.709821030456,,,4.53084348194886,0.0,0.0,0.0,,,,,,,,15.765395782609005,,,,0.372266170311928,1.51799464318927,,4.48967729134782,173.95117365404,0.0,2.29416650720382,2.1585089970680422,,0.04116619060104032,,,,,True,False,False,False
2001,4.36152914007256,5.24868324071915,,,,163.80018403463,155.706292168126,171.427781203401,,,4.46519556174692,0.0,0.0,0.0,,,,,,,,15.721489035274999,,,,2.53077516737997,3.81216115039309,,4.53084348194886,168.986796798122,0.0,1.43652209032606,1.8307539726925897,,-0.06564792020194066,,,,,True,False,False,False
2002,3.18869330220589,9.94330712251539,,,,158.362260265767,150.379227706993,165.903308087264,,,4.27370648574837,0.0,0.0,0.0,,,,,,,,15.524080380271016,,,,4.36152914007256,5.24868324071915,,4.46519556174692,163.80018403463,0.0,4.6946238817962405,-1.17283583786667,,-0.19148907599854947,,,,,True,False,False,False
2003,1.76090410099629,5.62636064767845,,,,152.865686105041,144.936916450944,160.347096890595,,,4.1679789387801,0.0,0.0,0.0,,,,,,,,15.410180439650986,,,,3.18869330220589,9.94330712251539,,4.27370648574837,158.362260265767,0.0,-4.316946474836941,-1.4277892012095998,,-0.10572754696827058,,,,,True,False,False,False
2004,0.694336305945758,8.07147345054227,,,,147.443086516047,139.523670180874,154.903337493538,,,4.08689146118398,0.0,0.0,0.0,,,,,,,,15.379667312663997,,,,1.76090410099629,5.62636064767845,,4.1679789387801,152.865686105041,0.0,2.44511280286382,-1.0665677950505321,,-0.08108747759611923,,,,,True,False,False,False
2005,5.63163351357613,5.79743371948868,,,,142.197619492904,134.490111498941,149.516570373622,,,4.09646467682858,0.0,0.0,0.0,,,,,,,,15.026458874680998,,,,0.694336305945758,8.07147345054227,,4.08689146118398,147.443086516047,0.0,-2.2740397310535894,4.937297207630372,,0.009573215644599564,,,,,True,False,False,False
2006,4.41589984169561,5.28717104206022,,,,137.302381740468,129.667292981027,144.504723665729,,,3.96927941109318,0.0,0.0,0.0,,,,,,,,14.837430684701985,,,,5.63163351357613,5.79743371948868,,4.09646467682858,142.197619492904,0.0,-0.51026267742846,-1.2157336718805203,,-0.1271852657353998,,,,,True,False,False,False
2007,3.60736767984596,5.44753043563995,,,,132.792490854853,125.467527847375,139.742697665561,,,3.9480584197936,0.0,0.0,0.0,,,,,,,,14.275169818186,,,,4.41589984169561,5.28717104206022,,3.96927941109318,137.302381740468,0.0,0.16035939357973028,-0.8085321618496497,,-0.021220991299580216,,,,,True,False,False,False
2008,8.45297623326755,6.21081188431489,,,,128.627647084077,121.482902579606,135.394498661519,,,3.96722459921357,0.0,0.0,0.0,,,,,,,,13.911596081913004,,,,3.60736767984596,5.44753043563995,,3.9480584197936,132.792490854853,0.0,0.76328144867494,4.845608553421591,,0.01916617941997023,,,,,True,False,False,False
2009,3.28244037589321,6.14119135977269,,,,129.544755083035,122.657976255564,136.118170373993,,,4.00285567701832,0.0,0.0,0.0,,,,,,,,13.460194118429001,,,,8.45297623326755,6.21081188431489,,3.96722459921357,128.627647084077,0.0,-0.06962052454220036,-5.1705358573743405,,0.03563107780474972,,,,,True,False,False,False
2010,1.78484420477113,7.00073960255909,,,,121.712749065176,115.065334152666,128.132581204003,,,3.98952016701337,0.0,0.0,0.0,,,,,,,,13.067247051337006,,,,3.28244037589321,6.14119135977269,,4.00285567701832,129.544755083035,0.0,0.8595482427864001,-1.4975961711220802,,-0.013335510004949924,,,,,True,False,False,False
2011,4.01869907534492,4.92204702375463,,,,118.528957391726,111.952157031888,124.788796132317,,,3.96721211893844,0.0,0.0,0.0,,,,,,,,12.836639100428997,,,,1.78484420477113,7.00073960255909,,3.98952016701337,121.712749065176,0.0,-2.0786925788044597,2.2338548705737904,,-0.02230804807493003,,,,,True,False,False,False
2012,4.57837463515948,5.12970299383294,,,,115.80657294891,109.372956989412,121.96390427303,,,3.98010182260688,0.0,0.0,0.0,,,,,,,,12.590947283617993,,,,4.01869907534492,4.92204702375463,,3.96721211893844,118.528957391726,0.0,0.20765597007831005,0.5596755598145595,,0.012889703668439889,,,,,True,False,False,False
2013,2.43920076104126,6.04669213138413,,,,113.599170995479,107.281376978576,119.642064593815,,,3.70779396420408,0.0,0.0,0.0,,,,,,,,12.360687615238987,,,,4.57837463515948,5.12970299383294,,3.98010182260688,115.80657294891,0.0,0.91698913755119,-2.13917387411822,,-0.27230785840280003,,,,,True,False,False,False
2014,1.76843582146224,5.6915512073646,,,,112.215793657169,106.033704700433,118.119478752371,,,3.88775083913174,0.0,0.0,0.0,,,,,,,,12.085774051937989,,,,2.43920076104126,6.04669213138413,,3.70779396420408,113.599170995479,0.0,-0.3551409240195307,-0.6707649395790198,,0.17995687492766033,,,,,True,False,False,False
2015,2.13081738058791,2.93286367242145,,,,109.224144920449,103.091834241602,115.077090145246,,,4.17014290578818,0.0,0.0,0.0,,,,,,,,11.985255903644003,,,,1.76843582146224,5.6915512073646,,3.88775083913174,112.215793657169,0.0,-2.75868753494315,0.36238155912567005,,0.2823920666564397,,,,,True,False,False,False
2016,1.48741550755546,0.194316483405615,,,,107.036377451589,100.972905505235,112.794213426844,,,4.16758013639496,0.0,0.0,0.0,,,,,,,,11.821307921608991,,,,2.13081738058791,2.93286367242145,,4.17014290578818,109.224144920449,0.0,-2.738547189015835,-0.64340187303245,,-0.002562769393219533,,,,,True,False,False,False
2017,1.72548602374731,2.29634886599959,,,,105.157187178854,99.2293532688829,110.805467548986,,,4.28399591922403,0.0,0.0,0.0,,,,,,,,11.576114280103099,,,,1.48741550755546,0.194316483405615,,4.16758013639496,107.036377451589,0.0,2.102032382593975,0.23807051619184993,,0.11641578282906995,,,,,True,False,False,False
2018,1.78404994832044,2.90466430784954,,,,102.260921384481,96.3909583475181,107.769508761367,,,4.33437713943307,0.0,0.0,0.0,,,,,,,,11.378550413848913,,,,1.72548602374731,2.29634886599959,,4.28399591922403,105.157187178854,0.0,0.6083154418499501,0.05856392457312998,,0.05038122020904012,,,,,True,False,False,False
2019,1.98309228487232,3.28168276850104,,,,101.440052039004,95.6191710373512,106.816750777637,,,4.39076373818366,0.0,0.0,0.0,,,,,,,,11.197579740285803,,,,1.78404994832044,2.90466430784954,,4.33437713943307,102.260921384481,0.0,0.37701846065150013,0.19904233655188008,,0.05638659875058938,,,,,True,False,False,False
2020,2.49037783931949,-3.73062984236253,,,,97.0265476087927,91.3858796200634,102.360617768229,,,4.79531801163781,0.0,0.0,0.0,,,,,,,,10.9747381481656,,,,1.98309228487232,3.28168276850104,,4.39076373818366,101.440052039004,0.0,-7.01231261086357,0.5072855544471699,,0.40455427345415007,,,,,True,False,False,False
2021,3.74556782333009,2.54969083217036,,,,95.1061739586136,89.5313046437378,100.321961720975,,,4.66663403105227,0.0,0.0,0.0,,,,,,,,10.7906570772372,,,,2.49037783931949,-3.73062984236253,,4.79531801163781,97.0265476087927,0.0,6.28032067453289,1.2551899840106002,,-0.12868398058553954,,,,,True,False,False,False
2022,7.94925143524016,4.47279468511532,,,,95.4174092711161,89.9507382837781,100.551459105174,,,3.59335356570127,0.0,0.0,0.0,,,,,,,,10.60072082139591,,,,3.74556782333009,2.54969083217036,,4.66663403105227,95.1061739586136,0.0,1.9231038529449602,4.203683611910069,,-1.0732804653510004,,,,,True,False,False,False
2023,5.22116801324002,3.66242752919044,,,,88.7263351835126,83.3572751016554,93.8201939334707,,,3.20080093275133,0.0,0.0,0.0,,,,,,,,10.462918831815301,,,,7.94925143524016,4.47279468511532,,3.59335356570127,95.4174092711161,0.0,-0.8103671559248804,-2.7280834220001395,,-0.3925526329499398,,,,,True,False,False,False
2024,3.60804426950566,4.5856736208091,,,,88.7263351835126,83.3572751016554,93.8201939334707,,,3.17242064214562,0.0,0.0,0.0,,,,,,,,10.462918831815301,,,,5.22116801324002,3.66242752919044,,3.20080093275133,88.7263351835126,0.0,0.92324609161866,-1.6131237437343602,,-0.028380290605710012,,,,,True,False,False,False
1995,2666.45059288538,15.0000000288633,45.34669,41.96925,48.76261,220.7,208.7,231.9,27.0,51.9,16.978,0.0,0.0,0.0,0.155,1.0,1.0,12385219025.096,58630079.871,58363807.966,-6.79336,23.200000000000017,12502212912.933,0.0,0.0,,,,,,,,,,,23.239769584519088,17.886758448284493,17.882206546212863,23.249171498700793,True,False,False,False
1996,4145.10598220638,13.5443697551025,45.34669,41.96925,48.76261,218.9,206.8,230.4,27.0,51.9,16.177,0.0,0.0,0.0,0.155,1.0,1.0,12385219025.096,58630079.871,58363807.966,-6.79336,23.599999999999994,12502212912.933,0.0,0.0,2666.45059288538,15.0000000288633,27.0,16.978,220.7,0.0,-1.4556302737608,1478.6553893209998,0.0,-0.8010000000000019,23.239769584519088,17.886758448284493,17.882206546212863,23.249171498700793,True,False,False,False
1997,219.176721172974,7.27427735460373,45.34669,41.96925,48.76261,216.2,204.2,227.6,27.0,51.9,16.064,0.0,0.0,0.0,0.155,1.0,1.0,12385219025.096,58630079.871,58363807.966,-6.79336,23.400000000000006,12502212912.933,0.0,0.0,4145.10598220638,13.5443697551025,27.0,16.177,218.9,0.0,-6.270092400498769,-3925.929261033406,0.0,-0.11299999999999955,23.239769584519088,17.886758448284493,17.882206546212863,23.249171498700793,True,False,False,False
1998,107.284821528298,4.69114645093552,45.34669,41.96925,48.76261,212.6,200.9,223.7,27.0,51.9,16.29,0.0,0.0,0.0,0.155,1.0,2.0,12385219025.096,58630079.871,58363807.966,-6.79336,22.799999999999983,12502212912.933,0.0,0.0,219.176721172974,7.27427735460373,27.0,16.064,216.2,0.0,-2.58313090366821,-111.891899644676,0.0,0.2259999999999991,23.239769584519088,17.886758448284493,17.882206546212863,23.249171498700793,True,False,False,False
1999,248.195902412868,2.18148971840462,48.349394000000004,44.808414,51.931183000000004,208.2,196.5,219.3,27.0,51.9,16.543,0.0,0.0,0.0,0.155,1.0,2.0,12385219025.096,58630079.871,58363807.966,-7.122769000000005,22.80000000000001,12502212912.933,0.0,0.0,107.284821528298,4.69114645093552,27.0,16.29,212.6,0.0,-2.5096567325309,140.91108088457003,0.0,0.2530000000000001,23.239769584519088,17.886758448284493,17.882206546212863,23.249171498700793,True,False,False,False
2000,324.996871601321,3.05462423430785,51.352098,47.647578,55.099756,203.0,191.5,213.9,27.0,51.9,16.646,0.0,0.0,0.0,0.155,1.0,2.0,12385219025.096,58630079.871,58363807.966,-7.452177999999996,22.400000000000006,12502212912.933,0.0,0.0,248.195902412868,2.18148971840462,27.0,16.543,208.2,0.0,0.8731345159032302,76.800969188453,0.0,0.10300000000000153,23.239769584519088,17.886758448284493,17.882206546212863,23.249171498700793,True,False,False,False
2001,152.561022469299,4.20599855619506,54.354802,50.486742,58.268329,196.9,185.5,207.6,26.3875,50.75,16.668,0.0,0.0,0.0,0.155,1.0,2.0,12385219025.096,58630079.871,58363807.966,-7.781587000000002,22.099999999999994,12502212912.933,0.0,0.0,324.996871601321,3.05462423430785,27.0,16.646,203.0,0.0,1.15137432188721,-172.435849132022,-0.6125000000000007,0.021999999999998465,23.239769584519088,17.886758448284493,17.882206546212863,23.249171498700793,True,False,False,False
2002,108.897436089429,13.6656887608562,57.357506,53.325906,61.436902,189.9,179.0,200.4,25.775,49.6,16.432,0.0,0.0,0.0,0.16,1.0,1.0,12385219025.096,58630079.871,58363807.966,-8.110996,21.400000000000006,12502212912.933,0.0,0.0,152.561022469299,4.20599855619506,26.3875,16.668,196.9,0.0,9.45969020466114,-43.66358637987,-0.6125000000000007,-0.23600000000000065,23.239769584519088,17.886758448284493,17.882206546212863,23.249171498700793,True,False,False,False
2003,98.2241436573304,3.48731240097521,60.360209999999995,56.16507,64.605475,182.2,171.5,192.5,25.1625,48.45,16.445,0.0,0.0,0.0,0.167,1.0,1.0,12385219025.096,58630079.871,58363807.966,-8.440404999999998,21.0,12502212912.933,0.0,0.0,108.897436089429,13.6656887608562,25.775,16.432,189.9,0.0,-10.17837635988099,-10.673292432098592,-0.6124999999999972,0.013000000000001677,23.239769584519088,17.886758448284493,17.882206546212863,23.249171498700793,True,False,False,False
2004,43.5421067519687,11.4198633904585,63.362913999999996,59.004234,67.77404800000001,173.8,163.3,183.8,24.55,47.3,16.313,0.0,0.0,0.0,0.167,1.0,1.0,12385219025.096,58630079.871,58363807.966,-8.76981400000001,20.5,12502212912.933,0.0,0.0,98.2241436573304,3.48731240097521,25.1625,16.445,182.2,0.0,7.932550989483291,-54.6820369053617,-0.6125000000000007,-0.13200000000000145,23.239769584519088,17.886758448284493,17.882206546212863,23.249171498700793,True,False,False,False
2005,22.953513851394,14.1547775343954,66.365618,61.843398,70.942621,165.0,154.9,174.5,23.9375,46.15,16.295,0.0,0.0,0.0,0.169,0.0,0.0,22558576892.059,74959637.778,418084552.185,-9.099223000000002,19.599999999999994,23051621082.022,0.0,0.0,43.5421067519687,11.4198633904585,24.55,16.313,173.8,0.0,2.7349141439368996,-20.588592900574703,-0.6125000000000007,-0.01799999999999713,23.83938118060515,18.132460377019438,19.851194250380008,23.861001932897533,True,False,False,False
2006,13.3052101780032,11.8418178757044,69.36832199999999,64.68256199999999,74.111194,155.5,145.7,164.9,23.325000000000003,45.0,16.123,0.0,0.0,0.0,0.169,0.0,0.0,30548441305.207,118519370.613,684855553.164,-9.428632000000007,19.200000000000017,31351816228.984,0.0,0.0,22.953513851394,14.1547775343954,23.9375,16.295,165.0,0.0,-2.3129596586909997,-9.6483036733908,-0.6124999999999972,-0.1720000000000006,24.142579500188976,18.590586978706543,20.344718504156752,24.168538036318015,True,False,False,False
2007,12.2514974459487,13.0026889457975,72.371026,67.521726,77.279767,146.0,136.6,155.3,22.712500000000002,43.85,16.066,0.0,0.0,0.0,0.169,1.0,1.0,42952519227.0,112021409.0,147313908.0,-9.758041000000006,18.700000000000017,43211854544.0,0.0,0.0,13.3052101780032,11.8418178757044,23.325000000000003,16.123,155.5,0.0,1.1608710700930995,-1.0537127320544997,-0.6125000000000007,-0.05700000000000216,24.48336113855759,18.534200571704773,18.808076303315772,24.489380705316616,True,False,False,False
2008,12.4758291326398,10.7866360496581,75.37373,70.36089,80.44834,137.0,127.9,145.6,22.1,42.7,16.152,0.0,0.0,0.0,0.182,0.0,0.0,63682209683.792,176916692.605,3194800019.608,-10.087450000000004,17.69999999999999,67053926396.005005,0.0,0.0,12.2514974459487,13.0026889457975,22.712500000000002,16.066,146.0,0.0,-2.2160528961394004,0.22433168669109982,-0.6125000000000007,0.08600000000000207,24.87717107770451,18.99118952214518,21.88479033145799,24.928763004199023,True,False,False,False
